prism:url;dc:identifier;eid;dc:title;dc:creator;prism:publicationName;prism:eIssn;prism:volume;prism:issueIdentifier;prism:pageRange;prism:coverDate;prism:coverDisplayDate;prism:doi;pii;citedby-count;affiliation__@_fa;affiliation__affilname;affiliation__affiliation-city;affiliation__affiliation-country;pubmed-id;prism:aggregationType;subtype;subtypeDescription;source-id;openaccess;openaccessFlag;link:scopus;link:scopus-citedby;link:full-text;source-address;abstract;view-in-source;source-score-2017;source-score-2018;source-score-2019;prism:issn;article-number;prism:isbn__@_fa;prism:isbn__$
https://api.elsevier.com/content/abstract/scopus_id/85060542849;SCOPUS_ID:85060542849;2-s2.0-85060542849;Symfi, Symfi Lo, and Cimduo for HIV;;Medical Letter on Drugs and Therapeutics;;61;1563;e8-e10;2019-01-14;14 January 2019;;;0;;;;;30681663;Journal;no;Note;19888;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060542849&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060542849&origin=inward;;https://secure.medicalletter.org/system/files/private/TML-article-1563d.pdf;None;None;1.0;1.0;0.8;0025732X;;;
https://api.elsevier.com/content/abstract/scopus_id/85059797239;SCOPUS_ID:85059797239;2-s2.0-85059797239;Drug resistance evolution in patients with human immunodeficiency virus-1 under long-term antiretroviral treatment-failure in Yunnan Province, China;Li J.;Virology Journal;1743422X;16;1;None;2019-01-08;8 January 2019;10.1186/s12985-018-1112-6;;7;true;Kunming Medical University;Kunming;China;30621727;Journal;ar;Article;130035;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059797239&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059797239&origin=inward;;http://www.virologyj.com/home/;"© 2019 The Author(s).Background: Understanding the prevalence and evolution of HIV-1 drug resistance (DR) and associated mutation patterns is critical to implementing free antiretroviral therapy in Yunnan, the first antiretroviral treatment location in China. Here We provide a basis for understanding the occurrence and development of HIV-1 resistance in Yunnan and a theoretical foundational for strategy to delay HIV-1 drug resistance and achieve successful individualized treatment. Methods: Plasma samples from different cities/prefectures were collected at Yunnan Provincial Hospital of Infectious Disease from January 2010 to September 2016, and those from drug-resistant individuals were genotyped using in-house assays, 88 patients were selected for the study who had been on treatment for 6 months (and for whom drug resistance was then measured), and each patient had at least 3 genotype resistance tests and who were enrolled to analyze mutation and evolution of HIV resistance. Results: 264 Pol sequences of 88 patients were obtained. Drug resistance levels to eight drugs increased to varying degrees with prolonged treatment. Resistance to efavirenz (EFV) and etravirine (ETR) showed the highest change, comparisons of resistant changes to second and first and to third and second agents showed altered level of drug resistance were 25 and 20 cases, 28 and 18 cases, respectively. The smallest change was Lopinavir/Ritonavir (LPV/r) present 2 and 3 cases; Resistance to lamivudine (3TC) and lopinavir/ritonavir (LPV/r) was high among patients detected thrice, whereas other drugs were distributed in all resistance levels. M184 V/I (26.14%), T69S (11.36%), and T215Y/I (10.23%) mutations were the most common in nucleoside reverse transcriptase inhibitors (NRTIs), and K103 N/R/S (21.59%), V179D/E (20.45%) in Non-NRTIs (NNRTIs). Furthermore, L10 V/F/I (6.82%), A71V (4.55%), and I54V (4.55%) mutations were common in protease inhibitors (PIs). Conclusions: We found dynamic genotypic changes in HIV-1 drug-resistance in Yunnan, with prolonged treatment, and drug resistance was inevitable. However, resistance to different drugs occurred at varying times, and mutation site emergence was the main cause. These findings enhance our understanding of evolution and regulation, and are valuable for developing HIV-1 DR prevention strategies in Yunnan.";https://virologyj.biomedcentral.com/articles/10.1186/s12985-018-1112-6;4.0;4.2;4.5;;5;;
https://api.elsevier.com/content/abstract/scopus_id/85062068010;SCOPUS_ID:85062068010;2-s2.0-85062068010;HIV Viral Rebound Due to a Possible Drug–Drug Interaction between Elvitegravir/Cobicistat/Emtricitabine/Tenofovir Alafenamide and Calcium-Containing Products: Report of 2 Cases;Kang-Birken S.L.;Journal of the International Association of Providers of AIDS Care;23259582;18;;None;2019-01-04;4 January 2019;10.1177/2325958218821653;;3;true;Ventura County Medical Center;Ventura;United States;30798679;Journal;ar;Article;21100241213;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062068010&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062068010&origin=inward;;http://jia.sagepub.com/content/by/year;© The Author(s) 2019.Elvitegravir/cobicistat/emtricitabine/tenofovir alafenamide (E/C/F/TAF) is a potent fixed-dose, once-daily regimen for HIV-1 treatment and has rare emergence of drug resistance. We report a potential drug–drug interaction in 2 female patients both receiving treatment for HIV and cerebral toxoplasmosis: one case between E/C/F/TAF with calcium carbonate and a second case involving leucovorin as calcium salt. Both cases resulted in rise in HIV RNA levels and emergence of M184 V mutation and resistance to elvitegravir and raltegravir. To the best of our knowledge, these 2 cases are the first reports of rapid emergence of mutation from coadministration of E/C/F/TAF and calcium.;http://journals.sagepub.com/doi/10.1177/2325958218821653;2.3;2.3;1.8;23259574;;;
https://api.elsevier.com/content/abstract/scopus_id/85055696541;SCOPUS_ID:85055696541;2-s2.0-85055696541;Frequency of cross-resistance to rilpivirine and etravirine among HIV-1 subtype C infected individuals failing nevirapine/efavirenz based ART regimen;Ramalingam V.;Infectious Diseases;;51;1;71-74;2019-01-02;2 January 2019;10.1080/23744235.2018.1510182;;1;true;Christian Medical College, Vellore;Vellore;India;30371136;Journal;le;Letter;21100451659;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055696541&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055696541&origin=inward;;http://www.tandfonline.com/loi/infd20#.VrgcOLdf1Fo;None;https://www.tandfonline.com/doi/full/10.1080/23744235.2018.1510182;3.3;3.7;4.0;23744235;;;
https://api.elsevier.com/content/abstract/scopus_id/85062070935;SCOPUS_ID:85062070935;2-s2.0-85062070935;HIV Viral Dynamics of Lopinavir/Ritonavir Monotherapy as Second-Line Treatment: A Prospective, Single-Arm Trial;Claassen C.W.;Journal of the International Association of Providers of AIDS Care;23259582;18;;None;2019-01-28;28 January 2019;10.1177/2325958218823209;;0;true;University of Maryland School of Medicine;Baltimore;United States;30798695;Journal;ar;Article;21100241213;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062070935&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062070935&origin=inward;;http://jia.sagepub.com/content/by/year;"© The Author(s) 2019.Background: Characterizing viral response to lopinavir/ritonavir (LPV/r) monotherapy as second-line treatment may guide recommendations for resource-limited settings (RLS). Methods: We conducted a 48-week prospective, single-arm study of LPV/r monotherapy in patients failing first-line therapy in Nigeria. The primary outcome was sustained HIV-1 viral load (VL) <400 copies/mL at 48 weeks. Results: Of 30 enrolled patients, 28 (93%) achieved viral suppression on LPV/r, while 29 (96%) experienced low-level viremia. At 48 weeks, 9 (30%) met the primary outcome of sustained viral suppression; 14 (47%) patients were suppressed on LPV/r in a snapshot analysis. Detectable VLs at 12 and 24 weeks were strongly associated with treatment failure at 48 weeks. New resistance mutations were not detected. The trial was stopped early due to treatment failure. Conclusion: In this study, the rate of virologic failure among patients on a second-line lopinavir monotherapy regimen was relatively high and predicted by early detectable viremia. However, no LPV/r-associated resistance mutations were detected despite fluctuating low-level viremia, demonstrating the high genetic barrier to resistance of the protease inhibitor class which could be useful in RLS.";http://journals.sagepub.com/doi/10.1177/2325958218823209;2.3;2.3;1.8;23259574;;;
https://api.elsevier.com/content/abstract/scopus_id/85076352560;SCOPUS_ID:85076352560;2-s2.0-85076352560;Darunavir/cobicistat/emtricitabine/tenofovir alafenamide in treatment-naïve patients with HIV-1: subgroup analyses of the phase 3 AMBER study;Rashbaum B.;HIV Research and Clinical Practice;25787470;20;1;24-33;2019-01-02;2 January 2019;10.1080/15284336.2019.1608714;;0;true;Capital Medical Associates;Washington, D.C.;United States;31303147;Journal;ar;Article;21100938255;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076352560&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076352560&origin=inward;;https://www.tandfonline.com/loi/yhct21;"© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.Background: The once-daily, single-tablet regimen darunavir/cobicistat/emtricitabine/tenofovir alafenamide (D/C/F/TAF) 800/150/200/10 mg is approved for the treatment of HIV-1 infection. The 48-week efficacy and safety of D/C/F/TAF versus darunavir/cobicistat + emtricitabine/tenofovir disoproxil fumarate (control) in treatment-naïve adults were demonstrated in the phase 3 AMBER study. Objective: To describe AMBER outcomes across patient subgroups based on demographic and clinical characteristics at baseline. Methods: AMBER patients had viral load (VL) 1000 copies/mL, CD4+ cell count >50 cells/µL, and genotypic susceptibility to darunavir, emtricitabine, and tenofovir. Primary endpoint was the proportion of patients with virologic response (VL <50 copies/mL; FDA snapshot). Safety was assessed by adverse events, estimated glomerular filtration rate (cystatin C; eGFRcystC), and bone mineral density. Outcomes were assessed by age (/>50 years), gender, race (black/non-black), baseline VL (/>100,000 copies/mL), baseline CD4+ cell count (</200 cells/µL), and baseline WHO clinical stage of HIV infection (1/2). Results: For the 725 AMBER patients (D/C/F/TAF: 362; control: 363), virologic response rates at week 48 were similar with D/C/F/TAF (91%) and control (88%), and this was consistent across all subgroups. Adverse event rates were similar in both arms, although numerically higher among patients >50 years and women, relative to their comparator groups, regardless of treatment arm (notably, sample sizes were small for patients >50 years and women). Improvements in eGFRcystC and stable bone mineral density were observed with D/C/F/TAF overall, and results were generally consistent across subgroups. Conclusions: For treatment-naïve patients in AMBER, initiating therapy with the D/C/F/TAF single-tablet regimen was an effective and well-tolerated option, regardless of demographic or clinical characteristics.";https://www.tandfonline.com/doi/full/10.1080/15284336.2019.1608714;0;0;0.1;25787489;;;
https://api.elsevier.com/content/abstract/scopus_id/85068194993;SCOPUS_ID:85068194993;2-s2.0-85068194993;Novel central nervous system (CNS)-targeting protease inhibitors for drug-resistant HIV infection and HIV-associated CNS complications;Amano M.;Antimicrobial Agents and Chemotherapy;10986596;63;7;None;2019-01-01;2019;10.1128/AAC.00466-19;;1;true;Kumamoto University School of Medicine;Kumamoto;Japan;31061155;Journal;ar;Article;19615;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068194993&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068194993&origin=inward;;https://aac.asm.org/content/aac/63/7/e00466-19.full.pdf;Copyright © 2019 American Society for Microbiology. All Rights Reserved.There is currently no specific therapeutics for the HIV-1-related central nervous system (CNS) complications. Here we report that three newly designed CNS-targeting HIV-1 protease inhibitors (PIs), GRL-083-13, GRL-084-13, and GRL-087-13, which contain a P1-3,5-bis-fluorophenyl or P1-para-monofluorophenyl ring, and P2-bis-tetrahydrofuran (bis-THF) or P2-tetrahydropyrano-tetrahydrofuran (Tp-THF), with a sulfonamide isostere, are highly active against wild-type HIV-1 strains and primary clinical isolates (50% effective concentration [EC50], 0.0002 to 0.003 M), with minimal cytotoxicity. These CNS-targeting PIs efficiently suppressed the replication of HIV-1 variants (EC50, 0.002 to 0.047 M) that had been selected to propagate at high concentrations of conventional HIV-1 PIs. Such CNS-targeting PIs maintained their antiviral activity against HIV-2ROD as well as multidrug-resistant clinical HIV-1 variants isolated from AIDS patients who no longer responded to existing antiviral regimens after long-term therapy. Long-term drug selection experiments revealed that the emergence of resistant-HIV-1 against these CNS-targeting PIs was substantially delayed. In addition, the CNS-targeting PIs showed the most favorable CNS penetration properties among the tested compounds, including various FDA-approved anti-HIV-1 drugs, as assessed with the in vitro blood-brain barrier reconstruction system. Crystallographic analysis demonstrated that the bicyclic rings at the P2 moiety of the CNS-targeting PIs form strong hydrogen-bond interactions with HIV-1 protease (PR) active site. Moreover, both the P1-3,5-bis-fluorophenyl and P1-para-monofluorophenyl rings sustain greater van der Waals contacts with PR than in the case of darunavir (DRV). The data suggest that the present CNS-targeting PIs have desirable features for treating patients infected with wild-type and/or multidrug-resistant HIV-1 strains and might serve as promising preventive and/or therapeutic candidates for HIV-1-associated neurocognitive disorders (HAND) and other CNS complications.;https://aac.asm.org/content/63/7/e00466-19;7.8;7.9;8.3;00664804;e00466-19;;
https://api.elsevier.com/content/abstract/scopus_id/85060183662;SCOPUS_ID:85060183662;2-s2.0-85060183662;Predicted antiviral activity of tenofovir versus abacavir in combination with a cytosine analogue and the integrase inhibitor dolutegravir in HIV-1-infected South African patients initiating or failing first-line ART;Derache A.;Journal of Antimicrobial Chemotherapy;14602091;74;2;473-479;2019-02-01;1 February 2019;10.1093/jac/dky428;;4;true;University College London;London;United Kingdom;30380053;Journal;ar;Article;22418;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060183662&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060183662&origin=inward;;http://jac.oxfordjournals.org/;"© The Author(s) 2018.Objectives The WHO recently recommended the use of a new first-line ART containing dolutegravir. We investigated the efficacy of NRTI backbones (tenofovir or abacavir with a cytosine analogue) in low- and middle-income countries where there is significant prior exposure to antiretrovirals and drug resistance to NRTIs. Methods Within the treatment-as-prevention study in South Africa, we selected participants with available next-generation sequencing (NGS) data for the HIV-1 pol gene at trial entry; they were either ART initiators (n = 1193) or already established on ART (n = 94). NGS of the HIV-1 pol gene was carried out using MiSeq technology; reverse transcriptase drug resistance mutations (DRMs) were detected at 5% (DRM 5%) and 20% (DRM 20%) for all 1287 participants. Genotypic susceptibility was assessed using the Stanford HIVDB resistance interpretation algorithm. Results NRTI DRM 20% and DRM 5% were detected among 5/1193 (0.4%) and 9/1193 (0.8%) of ART initiators, respectively. There was tenofovir exposure in 73/94 (77.7%) of those established on ART, with full susceptibility to abacavir in 57/94 (60.6%) and 56/94 (59.6%) for DRM 20% and DRM 5%, respectively, while 67/94 (71.3%) and 64/94 (68.1%) were fully susceptible to tenofovir, respectively. The differences between tenofovir and abacavir were not statistically significant at the 20% or 5% variant level (P = 0.16 and 0.29, respectively). NGS detection of variants at the 5% level increased detection of K65R in both naive and treated groups. One of 607 integrase sequences carried a DRM 20% (Q148R). Conclusions Dolutegravir with a cytosine analogue plus tenofovir or abacavir appears to have similar efficacy in South Africans naive to ART. NGS should be considered in HIV drug resistance surveillance.";https://academic.oup.com/jac/article/74/2/473/5150591;8.7;7.7;8.3;03057453;;;
https://api.elsevier.com/content/abstract/scopus_id/85060182039;SCOPUS_ID:85060182039;2-s2.0-85060182039;Abacavir/lamivudine/dolutegravir single tablet regimen in patients with human immunodeficiency virus and end-stage renal disease on hemodialysis;Michienzi S.;International Journal of STD and AIDS;17581052;30;2;181-187;2019-02-01;1 February 2019;10.1177/0956462418800865;;4;true;University of Illinois at Chicago;Chicago;United States;30381029;Journal;ar;Article;22384;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060182039&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060182039&origin=inward;;http://www.uk.sagepub.com/journals/Journal202185;© The Author(s) 2018.No single-tablet antiretroviral (ARV) regimens (STRs) are approved for patients with human immunodeficiency virus (HIV) and end-stage renal disease (ESRD) on hemodialysis (HD). Based on known pharmacokinetic (PK) properties, abacavir (ABC)/lamivudine (3TC)/dolutegravir (DTG) STR may represent a promising option. This case series presents the safety and efficacy of ABC/3TC/DTG STR in patients with HIV and ESRD on HD. Patients were included if they were HIV-positive, maintained on intermittent HD for ESRD, switched to an ARV regimen containing ABC/3TC/DTG, and had at least one set of virologic data before and after the switch. Average age (±standard deviation) was 59 (±8) years. The majority of patients were cis-gender male and non-Hispanic Black. Only one demonstrated clinically significant resistance at baseline. All were on multiple-tablet regimens prior to the switch. Five patients (83%) achieved undetectable HIV-RNA after the switch while only four patients (46%) were undetectable immediately prior. No decline in immune function was noted. ABC/3TC/DTG STR was well tolerated. Only one patient self-reported an adverse event (nausea), which resolved without drug discontinuation. Based on these data, it appears that ABC/3TC/DTG may be a safe and effective ARV-STR option for patients with HIV and ESRD on HD. A larger trial including a PK analysis is needed to confirm these findings.;http://journals.sagepub.com/doi/10.1177/0956462418800865;2.5;2.5;2.7;09564624;;;
https://api.elsevier.com/content/abstract/scopus_id/85060139226;SCOPUS_ID:85060139226;2-s2.0-85060139226;Prevalence of pretreatment HIV drug resistance in West African and Southeast Asian countries;Ngo-Giang-Huong N.;Journal of Antimicrobial Chemotherapy;14602091;74;2;462-467;2019-02-01;1 February 2019;10.1093/jac/dky443;;7;true;Chiang Mai University;Chiang Mai;Thailand;30418575;Journal;ar;Article;22418;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060139226&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060139226&origin=inward;;http://jac.oxfordjournals.org/;"© The Author(s) 2018.Background ART in the developing world has moved to a new era with the WHO recommendation to test and immediately treat HIV-positive individuals. A high frequency of pretreatment HIV drug resistance (PDR) can compromise ART efficacy. Our study presents updated estimates of PDR in seven countries from West Africa (Burkina Faso, Cameroon, Côte d'Ivoire, Mali and Togo) and Southeast Asia (Thailand and Vietnam). Methods Eligible study participants were adult ART initiators, recruited from December 2015 to November 2016 in major ART clinics in each country. HIV drug resistance (HIVDR) tests were performed for all specimens and interpretation was done using the Stanford algorithm. Results Overall, 1153 participants were recruited and 1020 nt sequences were generated. PDR frequency among all initiators was 15.9% (95% CI: 13.8%-18.3%) overall, ranging from 9.6% and 10.2% in Burkina Faso and Thailand, respectively, 14.7% in Vietnam, 15.4% in Mali, 16.5% in Côte d'Ivoire and 19.3% in Cameroon, to 24.6% in Togo. The prevalence of NNRTI resistance mutations was 12%; NRTI and PI PDR prevalences were 4% and 3%, respectively. Conclusions Our study shows that in most countries PDR exceeded 10%, warranting the conduct of nationally representative surveys to confirm this trend. In the meantime, actions to prevent drug resistance, including transition from NNRTIs to more robust drug classes should be urgently implemented.";https://academic.oup.com/jac/article/74/2/462/5173725;8.7;7.7;8.3;03057453;;;
https://api.elsevier.com/content/abstract/scopus_id/85064118305;SCOPUS_ID:85064118305;2-s2.0-85064118305;Human Immunodeficiency Virus (HIV) 2 Superinfection in a Patient Receiving Antiretroviral Therapy with Longstanding HIV-1 Viral Load Suppression;Ceia F.;Open Forum Infectious Diseases;23288957;6;4;1-3;2019-02-12;12 February 2019;10.1093/ofid/ofz063;;2;true;Universidade do Porto;Porto;Portugal;;Journal;ar;Article;21100468501;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064118305&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064118305&origin=inward;;http://ofid.oxfordjournals.org/?code=ofid&homepage.x=83&homepage.y=5&.cgifields=code;© The Author(s) 2019. Published by Oxford University Press on behalf of Infectious Diseases Society of America.Dual human immunodeficiency virus (HIV) 1 and HIV-2 superinfections are rare but challenging. A HIV-1-infected patient receiving effective antiretroviral therapy was investigated for a severe CD4 + cell count decline. HIV-2 superinfection was diagnosed and genotypic test revealed mutations conferring resistance to most drug class, limiting options for treatment.;https://academic.oup.com/ofid/article/doi/10.1093/ofid/ofz063/5316260;3.5;4.6;3.8;;;;
https://api.elsevier.com/content/abstract/scopus_id/85061143069;SCOPUS_ID:85061143069;2-s2.0-85061143069;High level of treatment failure and drug resistance to first-line antiretroviral therapies among HIV-infected children receiving decentralized care in Senegal;Cissé A.M.;BMC Pediatrics;14712431;19;1;None;2019-02-05;5 February 2019;10.1186/s12887-019-1420-z;;1;true;Thies University;None;Senegal;30722780;Journal;ar;Article;14521;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061143069&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061143069&origin=inward;;http://www.biomedcentral.com/bmcpediatr/;© 2019 The Author(s). Background: In Senegal in 2015, an estimated 4800 children were living with HIV, with 1200 receiving ARV treatment, of whom half had follow-up care in decentralized sites outside Dakar. However, until now no studies have determined the efficacy of pediatric treatment in decentralized settings, even though the emergence of viral resistance, particularly among children in Africa, is a well-known phenomenon. This study aimed to assess the virological status of HIV-infected children in all decentralized facilities to help improve access to quality care. Methods: A cross-sectional epidemiological and virological study was conducted in all of Senegal's regions, except Dakar, between March and June 2015 and sought to include all HIV-infected children and adolescents (0-19 years), treated or not with ARVs. Socio-demographic and clinical data and a blood sample on blotting paper were collected for children from treatment sites. Samples were routed on public transportation, assisted by a network of community health workers. A viral load (VL) assay was performed for each child, followed by genotyping when it exceeded 1000 copies/mL (3 log 10 ). Results: Of the 851 identified children, 666 (78%) were enrolled in the study. Half of the children were girls, and the average age was 8 years (6 months-19 years). Most of the children (96.7%) were infected with HIV-1, and 90% were treated with ART, primarily with AZT + 3TC + NVP/EFV therapeutic regimen. The median duration of time on ART was 21 months (1-129). VL was measured for 2% of children before this study. Almost two-thirds (64%) of the children are experiencing virological failure. Among them, there was resistance to at least one drug for 86.5% of cases. Also, 25% children presented resistance to one drug and 40% to two out of three. For nearly one-third of the children presenting resistance, none of the three drugs of the treatment was active. Factors associated with virological failure were male sex, follow-up by a generalist rather than a specialist, and treatment interruptions. Conclusions: We observed a high level of virological failure and a high percentage of viral resistance among children receiving health care in decentralized facilities in Senegal.;https://bmcpediatr.biomedcentral.com/articles/10.1186/s12887-019-1420-z;4.1;3.1;2.5;;47;;
https://api.elsevier.com/content/abstract/scopus_id/85055461749;SCOPUS_ID:85055461749;2-s2.0-85055461749;Doravirine/Lamivudine/Tenofovir disoproxil fumarate is non-inferior to efavirenz/emtricitabine/tenofovir disoproxil fumarate in treatment-naive adults with human immunodeficiency virus-1 infection: Week 48 results of the DRIVE-AHEAD Trial;Orkin C.;Clinical Infectious Diseases;15376591;68;4;535-544;2019-02-01;1 February 2019;10.1093/cid/ciy540;;49;true;The Royal London Hospital;London;United Kingdom;30184165;Journal;ar;Article;21817;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055461749&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055461749&origin=inward;;http://cid.oxfordjournals.org/content/by/year;"© The Author(s) 2018.Background. Doravirine (DOR), a novel non-nucleoside reverse-transcriptase inhibitor (NNRTI), is active against wild-type Human Immunodeficiency Virus (HIV)-1 and the most common NNRTI-resistant variants, and has a favorable and unique in vitro resistance profile. Methods. DRIVE-AHEAD is a phase 3, double-blind, non-inferiority trial. Antiretroviral treatment.naive adults with .1000 HIV-1 RNA copies/mL were randomized (1:1) to once-daily, fixed-dose DOR at 100 mg, lamivudine at 300 mg, and tenofovir disoproxil fumarate (TDF) at 300 mg (DOR/3TC/TDF) or to efavirenz at 600 mg, emtricitabine at 200 mg, and TDF at 300 mg (EFV/ FTC/TDF) for 96 weeks. The primary efficacy endpoint was the proportion of participants with 50 HIV-1 RNA copies/mL at week 48 (Food and Drug Administration snapshot approach; non-inferiority margin 10%). Results. Of the 734 participants randomized, 728 were treated (364 per group) and included in the analyses. At week 48, 84.3% (307/364) of DOR/3TC/TDF recipients and 80.8% (294/364) of EFV/FTC/TDF recipients achieved 50 HIV-1 RNA copies/mL (difference 3.5%, 95% CI, -2.0, 9.0). DOR/3TC/TDF recipients had significantly lower rates of dizziness (8.8% vs 37.1%), sleep disorders/disturbances (12.1% vs 25.2%), and altered sensorium (4.4% vs 8.2%) than EFV/FTC/TDF recipients. Mean changes in fasting low-density lipoprotein cholesterol (LDL-C) and non-high-density lipoprotein cholesterol (non-HDL-C) were significantly different between DOR/3TC/TDF and EFV/FTC/TDF (.1.6 vs +8.7 mg/dL and .3.8 vs +13.3 mg/dL, respectively). Conclusions. In HIV-1 treatment-naive adults, DOR/3TC/TDF demonstrated non-inferior efficacy to EFV/FTC/TDF at week 48 and was well tolerated, with significantly fewer neuropsychiatric events and minimal changes in LDL-C and non.HDL-C compared with EFV/FTC/TDF. Clinical Trials Registration. NCT02403674.";https://academic.oup.com/cid/article/68/4/535/5088828;14.0;13.8;12.5;10584838;;;
https://api.elsevier.com/content/abstract/scopus_id/85062034352;SCOPUS_ID:85062034352;2-s2.0-85062034352;Dolutegravir versus ritonavir-boosted lopinavir both with dual nucleoside reverse transcriptase inhibitor therapy in adults with HIV-1 infection in whom first-line therapy has failed (DAWNING): an open-label, non-inferiority, phase 3b trial;Aboud M.;The Lancet Infectious Diseases;14744457;19;3;253-264;2019-03-01;March 2019;10.1016/S1473-3099(19)30036-2;S1473309919300362;28;true;ViiV Healthcare;Brentford;United Kingdom;30732940;Journal;ar;Article;22471;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062034352&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062034352&origin=inward;https://api.elsevier.com/content/article/eid/1-s2.0-S1473309919300362;http://www.journals.elsevier.com/the-lancet-infectious-diseases;"© 2019 Elsevier LtdBackground: Doubts exist regarding optimal second-line treatment options for HIV-1-infected patients in resource-limited settings. We assessed safety and efficacy of dolutegravir compared with ritonavir-boosted lopinavir, plus two nucleoside reverse transcriptase inhibitors (NRTIs) in adults in whom previous first-line antiretroviral therapy with a non-nucleoside reverse transcriptase inhibitor (NNRTI) plus two NRTIs has failed. Methods: DAWNING is a phase 3b, open-label, parallel-group, non-inferiority, active-controlled trial done at 58 sites in 13 countries. Eligible adults were aged at least 18 years and, during at least 6 months of treatment with a first-line treatment containing an NNRTI and two NRTIs, had virological failure (confirmed HIV-1 RNA 400 copies per mL). Participants were randomly assigned by a central randomisation system to receive oral dolutegravir (50 mg once daily) or ritonavir-boosted lopinavir (800 mg lopinavir plus 200 mg ritonavir once daily or 400 mg plus 100 mg twice daily), plus two investigator-selected NRTIs (at least one fully active based on resistance testing at screening). The primary outcome was the proportion of participants achieving viral suppression (defined as plasma HIV-1 RNA <50 copies per mL) at week 48 using the snapshot algorithm and a non-inferiority margin of 12%. The primary analysis was done in an intention-to-treat-exposed (ITT-E) population of participants who received at least one dose of study medication, according to original group assignment. Safety was analysed in all participants who received at least one dose of study drug, according to which drug was received. The study was registered at ClinicalTrials.gov, number NCT02227238, and viiv-studyregister.com, number 200304. Findings: Between Dec 11, 2014, and June 27, 2016, 968 adults were screened and 627 were randomly assigned to the dolutegravir group (n=312) or the ritonavir-boosted lopinavir group (n=315). Three patients in the ritonavir-boosted lopinavir group did not receive study medication and so 624 were included in the ITT-E population. At week 48, 261 (84%) of 312 participants in the dolutegravir group achieved viral suppression compared with 219 (70%) of 312 in the ritonavir-boosted lopinavir group (adjusted difference 13·8%; 95% CI 7·3–20·3). Non-inferiority was achieved on the basis of the 95% CI of the adjusted treatment difference having a lower bound greater than 12% (prespecified non-inferiority margin). Because the lower bound of the 95% CI is greater than zero (7·3%), superiority of dolutegravir was also concluded (p<0·0001). The safety profile for dolutegravir was favourable compared with that of ritonavir-boosted lopinavir. More grade 2–4 drug-related adverse events occurred with ritonavir-boosted lopinavir than dolutegravir (44 [14%] of 310 with ritonavir-boosted lopinavir vs 11 [4%] of 314 with dolutegravir), mainly driven by gastrointestinal disorders. Interpretation: When administered with two NRTIs, dolutegravir was superior to ritonavir-boosted lopinavir at 48 weeks and can be considered a suitable option for second-line treatment. Funding: ViiV Healthcare.";https://linkinghub.elsevier.com/retrieve/pii/S1473309919300362;31.6;31.9;32.4;14733099;;;
