prism:url;dc:identifier;eid;dc:title;dc:creator;prism:publicationName;prism:issn;prism:eIssn;prism:volume;prism:issueIdentifier;prism:pageRange;prism:coverDate;prism:coverDisplayDate;prism:doi;citedby-count;affiliation__@_fa;affiliation__affilname;affiliation__affiliation-city;affiliation__affiliation-country;prism:aggregationType;subtype;subtypeDescription;source-id;openaccess;openaccessFlag;link:scopus;link:scopus-citedby;source-address;abstract;view-in-source;source-score-2017;source-score-2018;source-score-2019;pii;pubmed-id;article-number;link:full-text;prism:isbn__@_fa;prism:isbn__$
https://api.elsevier.com/content/abstract/scopus_id/85072610192;SCOPUS_ID:85072610192;2-s2.0-85072610192;Risk of myocardial infarction among people living with HIV: An updated systematic review and meta-analysis;Eyawo O.;BMJ Open;;20446055;9;9;None;2019-09-01;1 September 2019;10.1136/bmjopen-2018-025874;8;true;Simon Fraser University;Burnaby;Canada;Journal;re;Review;19800188003;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072610192&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072610192&origin=inward;http://bmjopen.bmj.com/content/early/by/section;"© Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.Objective Cardiovascular disease (CVD) is one of the leading non-AIDS-defining causes of death among HIV-positive (HIV+) individuals. However, the evidence surrounding specific components of CVD risk remains inconclusive. We conducted a systematic review and meta-analysis to synthesise the available evidence and establish the risk of myocardial infarction (MI) among HIV+ compared with uninfected individuals. We also examined MI risk within subgroups of HIV+ individuals according to exposure to combination antiretroviral therapy (ART), ART class/regimen, CD4 cell count and plasma viral load (pVL) levels. Design Systematic review and meta-analysis. Data sources We searched MEDLINE, EMBASE, Cochrane Central Register of Controlled Trials and Cochrane Database of Systematic Reviews until 18 July 2018. Furthermore, we scanned recent HIV conference abstracts (CROI, IAS/AIDS) and bibliographies of relevant articles. Eligibility criteria Original studies published after December 1999 and reporting comparative data relating to the rate of MI among HIV+ individuals were included. Data extraction and synthesis Two reviewers working in duplicate, independently extracted data. Data were pooled using random-effects meta-analysis and reported as relative risk (RR) with 95% CI. Results Thirty-two of the 8130 identified records were included in the review. The pooled RR suggests that HIV+ individuals have a greater risk of MI compared with uninfected individuals (RR: 1.73; 95% CI 1.44 to 2.08). Depending on risk stratification, there was moderate variation according to ART uptake (RR, ART-treated=1.80; 95% CI 1.17 to 2.77; ART-untreated HIV+ individuals: 1.25; 95% CI 0.93 to 1.67, both relative to uninfected individuals). We found low CD4 count, high pVL and certain ART characteristics including cumulative ART exposure, any/cumulative use of protease inhibitors as a class, and exposure to specific ART drugs (eg, abacavir) to be importantly associated with a greater MI risk. Conclusions Our results indicate that HIV infection, low CD4, high pVL, cumulative ART use in general including certain exposure to specific ART class/regimen are associated with increased risk of MI. The association with cumulative ART may be an index of the duration of HIV infection with its attendant inflammation, and not entirely the effect of cumulative exposure to ART per se. PROSPERO registration number CRD42014012977.";https://bmjopen.bmj.com/lookup/doi/10.1136/bmjopen-2018-025874;3.7;3.6;3.5;;31551371;e025874;;;
https://api.elsevier.com/content/abstract/scopus_id/85071774591;SCOPUS_ID:85071774591;2-s2.0-85071774591;Lower prevalence of Blastocystis sp. infections in HIV positive compared to HIV negative adults in Ghana;Cristanziano V.D.;PLoS ONE;;19326203;14;9;None;2019-09-01;1 September 2019;10.1371/journal.pone.0221968;0;true;Uniklinik Köln;Koln;Germany;Journal;ar;Article;10600153309;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071774591&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071774591&origin=inward;https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0221968&type=printable;© 2019 Di Cristanziano et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.Background Sub-Saharan Africa is endemic for intestinal parasites and distinguished for the largest burden of HIV cases. Blastocystis sp. is one of the most common protists infecting humans but its role in human disease is still controversial. Aim of this study was to investigate the prevalence of Blastocystis sp. in HIV positive and negative adults in Ghana and its association with immune status and other risk factors. Methods 122 HIV positive outpatients and 70 HIV negative blood donors from the Komfo Anokye Teaching Hospital in Kumasi, Ghana, were included in the present study. Demographic, clinical and laboratory data were collected and HIV positive patients distinguished for CD4+ T cell count <200 cells/l (n = 54) and >200 cells/l (n = 68). A Blastocystis's phylogenetic analysis was performed to determine sample subtype (ST). Results The prevalence of Blastocystis sp. in adult HIV positive individuals was lower than in HIV negative persons (6.6% vs. 20.0%, p = 0.008) and Blastocystis sp. ST1 was the most prevalent strain. Within HIV positive participants, the prevalence of Blastocystis sp. was lower in those individuals with CD4+ T cell count <200 cells/l than in patients with higher CD4+ T cell count (1.9% vs. 10.3%, p = 0.076). Multiple regression analysis revealed that Blastocystis sp. was inversely associated with an obese Body Mass Index (BMI) in HIV negative persons (p = 0.040). Presence of Blastocystis sp. was correlated with higher CD4+ T cell count in HIV positive participants (p = 0.049). Conclusion It is largely reported that people living with HIV (PLHIV) in Africa are affected from parasite infections and that co-infections may adversely impact on their immune status, accelerating progress to AIDS and worsening gastrointestinal manifestations. Differently, in this study Blastocystis sp. was associated with a better immune status jointly with a healthy body weight while it seems to be reduced with the progression of HIV infection. This data agree with recent suggestions that Blastocystis sp. can represent a component of the healthy gut microbiota.;https://dx.plos.org/10.1371/journal.pone.0221968;5.7;5.4;5.2;;31479472;e0221968;;;
https://api.elsevier.com/content/abstract/scopus_id/85070951510;SCOPUS_ID:85070951510;2-s2.0-85070951510;Dual therapy combining raltegravir with etravirine maintains a high level of viral suppression over 96 weeks in long-term experienced HIV-infected individuals over 45 years on a PI-based regimen: Results from the Phase II ANRS 163 ETRAL study;Katlama C.;Journal of Antimicrobial Chemotherapy;03057453;14602091;74;9;2742-2751;2019-09-01;1 September 2019;10.1093/jac/dkz224;7;true;Sorbonne Universite;Paris;France;Journal;ar;Article;22418;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070951510&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070951510&origin=inward;http://jac.oxfordjournals.org/;© 2019 The Author(s) 2019. Published by Oxford University Press on behalf of the British Society for Antimicrobial Chemotherapy. All rights reserved.Background: Dual therapy combining integrase inhibitors and NNRTIs represents a promising regimen in ageing HIV-infected individuals with long exposure to nucleoside analogues and PIs. Methods: The ANRS 163 ETRAL trial (NCT02212379) was a 96 week, multicentre, single-arm study evaluating the efficacy and safety of raltegravir (400 mg twice daily)/etravirine (200 mg twice daily) in individuals >45 years, on a PI-containing regimen who were integrase inhibitor and etravirine naive. The primary endpoint was the proportion of participants with virological success, defined by the absence of virological failure up to week 48. Main secondary outcomes included evolution of metabolic parameters, CD4/CD8 count, bone mineral density and inflammatory markers. The study was designed to show an efficacy >90%, assuming a success rate 95%, with a power of 80% and a 5% type-1 error. Results: One hundred and sixty-five participants (median age 52 years, duration of ART 16.9 years, viral suppression 6.9 years and CD4 count 700 cells/mm3) were enrolled. By ITT analysis, viral suppression was maintained in 99.4% of participants (95% CI=95.6%-99.9%) at week 48 and 98.7% (95% CI=95.0%-99.7%) at week 96. Two virological failures occurred (week 24 and week 64) without emergence of integrase inhibitor resistance. Eight participants discontinued raltegravir/etravirine for adverse events, leading to a strategy success rate of 95.1% (95% CI=90.5%-97.5%) at week 48 and 92.7% (95% CI=87.5%-95.8%) at week 96. Over 96 weeks, lipid fractions improved (P<0.001), CD4/CD8 ratio increased, IFN-induced protein 10 (IP-10) decreased (-8.1%), soluble CD14 decreased (-27%, P<0.001) bone mineral density improved and BMI increased. Conclusions: Raltegravir plus etravirine dual therapy demonstrated durable efficacy in virologically suppressed ageing patients.;https://academic.oup.com/jac/article/74/9/2742/5528001;8.7;7.7;8.3;;31269208;;;;
https://api.elsevier.com/content/abstract/scopus_id/85070873092;SCOPUS_ID:85070873092;2-s2.0-85070873092;Barriers and Facilitators to the Use of Cardiovascular Fixed-Dose Combination Medication (Polypills) in Andhra Pradesh, India: A Mixed-Methods Study;Salam A.;Global Heart;22118160;22118179;14;3;303-310;2019-09-01;September 2019;10.1016/j.gheart.2019.07.002;3;true;University of New South Wales (UNSW) Australia;Sydney;Australia;Journal;ar;Article;21100212900;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070873092&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070873092&origin=inward;http://www.elsevier.com/wps/find/journaldescription.cws_home/726194/description#description;"© 2019 World Heart Federation (Geneva)Background: Polypills, fixed-dose combinations of blood pressure–lowering drug(s), and statin, with or without aspirin, improve the use of these recommended drugs in patients with or at high risk of cardiovascular disease. However, in India, there has been poor uptake of polypills despite market availability. Objectives: This study sought to assess availability and cost of polypills and explore barriers and facilitators to their use in the state of Andhra Pradesh in India. Methods: A mixed-methods study was conducted. Availability and cost of polypills as well as individual component drugs was assessed through a survey of pharmacies across urban, urban slum, and rural regions in state of Andhra Pradesh in India. In-depth interviews with stakeholders at each level of the health system explored barriers and facilitators to use of polypills. Results: Overall, 30 pharmacies were surveyed (10 in each of urban, urban slum, and rural region). In urban region, 2 pharmacies stocked polypills (without aspirin) costing 121 Indian rupees (INR) per 10 pills, and 1 other pharmacy stocked a polypill (with aspirin) costing 24 INR per 10 pills. All pharmacies stocked a wide range of component drugs as separate pills with combined cost of the cheapest angiotensin-converting enzyme inhibitor, statin, and aspirin INR 124 per 10 pills. Patients were willing to use polypills if prescribed by their doctor, and pharmacies were willing to stock polypills if there was market demand. For prescribers, key barriers included perceptions that current polypills contained outdated drugs and inadequate flexibility in prescribing. Conclusions: In a market in which polypill use is licensed, their availability and use is very low. Lack of prescription of polypills was the predominant barrier to polypill use; therefore, making polypills with drugs that are more acceptable and at different available strengths, in conjunction with broader prescriber education and training, may improve their use.";https://globalheartjournal.com/article/10.1016/j.gheart.2019.07.002/;5.0;4.7;5.2;S2211816019301139;31451238;;https://api.elsevier.com/content/article/eid/1-s2.0-S2211816019301139;;
https://api.elsevier.com/content/abstract/scopus_id/85068523689;SCOPUS_ID:85068523689;2-s2.0-85068523689;Sustained virological response and drug resistance among female sex workers living with HIV on antiretroviral therapy in Kampala, Uganda: A cross-sectional study;Namale G.;Sexually Transmitted Infections;13684973;14723263;95;6;405-411;2019-09-01;1 September 2019;10.1136/sextrans-2018-053854;1;true;MRC/UVRI Uganda Research Unit;Kampala;Uganda;Journal;ar;Article;24946;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068523689&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068523689&origin=inward;http://sti.bmj.com/;© Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.Objectives We assessed the prevalence and risk factors associated with virological failure among female sex workers living with HIV on antiretroviral therapy (ART) in Kampala, Uganda. Methods We conducted a cross-sectional study between January 2015 and December 2016 using routinely collected data at a research clinic providing services to women at high risk of STIs including HIV. Plasma samples were tested for viral load from HIV-seropositive women aged 18 years who had been on ART for at least 6 months and had received adherence counselling. Samples from women with virological failure (1000 copies/mL) were tested for HIV drug resistance by population-based sequencing. We used logistic regression to identify factors associated with virological failure. Results Of 584 women, 432 (74%) with a mean age of 32 (SD 6.5) were assessed, and 38 (9%) were found to have virological failure. HIV resistance testing was available for 78% (28/38), of whom 82.1% (23/28) had at least one major drug resistance mutation (DRM), most frequently M184V (70%, 16/23) and K103N (65%, 15/23). In multivariable analysis, virological failure was associated with participant age 18-24 (adjusted OR (aOR)=5.3, 95% CI 1.6 to 17.9), self-reported ART non-adherence (aOR=2.6, 95% CI 1.2 to 5.8) and baseline CD4+ T-cell count 350 cells/mm 3 (aOR=3.1, 95% CI 1.4 to 7.0). Conclusions A relatively low prevalence of virological failure but high rate of DRM was found in this population at high risk of transmission. Younger age, self-reported ART non-adherence and low CD4+ T-cell count on ART initiation were associated with increased risk of virological failure.;https://sti.bmj.com/lookup/doi/10.1136/sextrans-2018-053854;6.0;5.5;6.1;;31266818;;;;
https://api.elsevier.com/content/abstract/scopus_id/85074754278;SCOPUS_ID:85074754278;2-s2.0-85074754278;Intelligent Control of Plasma Enhanced Chemical Vapor Deposition Reactor on Industrial Scale;Zhou L.;Zhenkong Kexue yu Jishu Xuebao/Journal of Vacuum Science and Technology;16727126;;39;9;815-818;2019-09-01;1 September 2019;10.13922/j.cnki.cjovst.2019.09.13;0;true;Beijing BOE Display Technology Co. Ltd;Beijing;China;Journal;ar;Article;22179;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074754278&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074754278&origin=inward;http://zkkx.cbpt.cnki.net/;© 2019, Journal of Vacuum Science and Technology Publishing House. All right reserved.We reported the intelligent control of the plasma enhanced chemical vapor deposition(PECVD) reactor in fabrication of thin film transistor liquid crystal display (TFT-LCD) device on industrial scale.Based on Fault Detection & Classification (FDC) solution and trouble-shooting experience,the self-developed control unit comprised four key subunits:including the subunits of RF power supply,flow-rate of reactive gases,time evolution of pressure distribution in film-growth stages,and auxiliary equipment,such as the transport/heating/remote-cleaning of substrate and etc.The newly-developed control unit was tested in production line.The preliminary results show that the novel intelligent control unit works pretty well.For example,it is capable of monitoring the film growth conditions in real-time,intelligently locating abnormal equipment/faulty-parts,increasing efficiency/service life,and enhancing rate of finished products in fabrication of TFT-LCD devices.;http://kns.cnki.net/kcms/detail/detail.aspx?doi=10.13922/j.cnki.cjovst.2019.09.13;0.2;0.2;0.2;;;;;;
https://api.elsevier.com/content/abstract/scopus_id/85067861791;SCOPUS_ID:85067861791;2-s2.0-85067861791;Liver fatty acid metabolism associations with reproductive performance of dairy cattle;Angeli E.;Animal Reproduction Science;03784320;;208;;None;2019-09-01;September 2019;10.1016/j.anireprosci.2019.06.016;0;true;Consejo Nacional de Investigaciones Científicas y Técnicas;Buenos Aires;Argentina;Journal;ar;Article;36360;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067861791&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067861791&origin=inward;www.elsevier.com/inca/publications/store/5/0/3/3/0/0/index.htt;© 2019 Elsevier B.V.The peri-calving period is characterized by a negative energy balance, which leads to lipid mobilization. Thus, during this period, the liver has important functions related to optimizing milk yield, preventing metabolic and infectious diseases, and improving fertility. To clarify the relationship between liver fatty acid metabolism and reproductive performance, the present study was conducted to assess the abundance of specific hepatic proteins related to lipid metabolism in both plasma and follicular fluid in dairy cattle with different days to conception (DC). Sixteen animals were grouped according to DC, as more and fewer DC (MDC and FDC, respectively). Blood and liver biopsies were sampled 14 days before the expected calving date and 4, 14 and 28 days after calving. The plasma beta-hydroxybutyric acid (BHBA) concentrations and the liver triacylglycerol (TAG) content were greater in the MDC group (P < 0.05), whereas the protein abundance of carnitine palmitoyl transferase 1 was greater in the FDC group (P < 0.05). Additionally, total bilirubin (TBil) concentration was less in the FDC than MDC group on day 28 (P < 0.05). These results indicate lipid mobilization and liver fatty acid oxidation capacity in dairy cows could contribute to the adaptations and reproductive performance.;https://linkinghub.elsevier.com/retrieve/pii/S0378432018311072;3.0;2.8;3.0;S0378432018311072;31405453;106104;https://api.elsevier.com/content/article/eid/1-s2.0-S0378432018311072;;
https://api.elsevier.com/content/abstract/scopus_id/85076089057;SCOPUS_ID:85076089057;2-s2.0-85076089057;Nonlinear resistive electric field grading in high-voltage, high-power wide bandgap power module packaging;Tousi M.M.;2019 IEEE Energy Conversion Congress and Exposition, ECCE 2019;;;;;7124-7129;2019-09-01;September 2019;10.1109/ECCE.2019.8913210;12;true;Virginia Polytechnic Institute and State University;Blacksburg;United States;Conference Proceeding;cp;Conference Paper;21100962477;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076089057&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076089057&origin=inward;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8897530;© 2019 IEEE.Wide bandgap (WBG) power modules made from materials such as SiC and GaN (and soon Ga2O3 and diamond) able to tolerate higher voltages and currents than Si-based modules are the most promising solution to reducing the size and weight of power electronics systems. Using higher blocking voltages for WBG modules and not increasing the insulating dimensions of the module to an appropriate size, will increase electric field stress within the module. The higher electric stress, the more risk for unacceptable partial discharge (PD) activity and in turn, gradual insulation degradation, leading to breakdown and the module failure. The insulation material in the power modules vulnerable to PDs is silicone gel, which is used for encapsulation. Thus, electric field reduction techniques are proposed to address this issue. The proposed geometrical techniques cannot solve alone this issue. In this paper, we introduce a new method that is a combination of applying nonlinear field dependent conductivity (FDC) materials to high electric stress regions with geometrical techniques that can thoroughly address the electrical field enhancement issue within WBG modules.;https://ieeexplore.ieee.org/document/8913210/;0;0;0;;;8913210;;true;9781728103952
https://api.elsevier.com/content/abstract/scopus_id/85071630464;SCOPUS_ID:85071630464;2-s2.0-85071630464;Efficacy and safety of dolutegravir–rilpivirine for maintenance of virological suppression in adults with HIV-1: 100-week data from the randomised, open-label, phase 3 SWORD-1 and SWORD-2 studies;Aboud M.;The Lancet HIV;;23523018;6;9;e576-e587;2019-09-01;September 2019;10.1016/S2352-3018(19)30149-3;17;true;ViiV Healthcare;Brentford;United Kingdom;Journal;ar;Article;21100369870;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071630464&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071630464&origin=inward;http://www.journals.elsevier.com/the-lancet-hiv/;© 2019 Elsevier LtdBackground: Primary analyses of the SWORD-1 and SWORD-2 trials at 48 weeks showed that switching to a two-drug regimen of dolutegravir plus rilpivirine was non-inferior to continuing a standard three-drug or four-drug antiretroviral regimen for maintenance of virological suppression in people with HIV-1. Here, we present efficacy and safety data from the 100-week analysis of the trials. Methods: SWORD-1 and SWORD-2 are identically designed, randomised, open-label phase 3 studies at 65 centres in 13 countries and 60 centres in 11 countries, respectively. Adults aged 18 years or older who were on a standard three-drug or four-drug antiretroviral therapy (ART) and had had fewer than 50 HIV-1 RNA copies per mL of plasma for at least 6 months were randomly assigned (1:1) to 50 mg dolutegravir plus 25 mg rilpivirine orally once daily (early-switch group) or to continue their standard regimen for 52 weeks before switching to the dolutegravir plus rilpivirine combination (ie, the late-switch group). In this analysis of week 100 data, the efficacy endpoint of interest was the proportion of participants with fewer than 50 copies of HIV-1 RNA per mL of plasma (per the US Food and Drug Administration snapshot algorithm). This outcome was assessed in all randomly assigned participants who received at least one dose of the study drug. Data were analysed after the last participant completed week 100 (Sept 15, 2017) and verified through the data cutoff (Nov 21, 2017). SWORD-1 and SWORD-2 are registered with ClinicalTrials.gov, numbers NCT02429791 and NCT02422797, respectively. Findings: 513 participants were randomly assigned to dolutegravir plus rilpivirine (ie, the early-switch group) and 511 to continue their standard ART regimen, 477 of whom then switched to dolutegravir plus rilpivirine at week 52 (ie, the late-switch group). At week 100, 456 (89% [95% CI 86–92]) of 513 participants in the early-switch group and 444 (93% [91–95]) of 477 in the late-switch group had fewer than 50 HIV-1 RNA copies per mL. Drug-related adverse events occurred in 103 (20%) participants in the early-switch group and 58 (12%) in the late-switch group. The most common drug-related adverse events were headache (11 participants in the early-switch group [2%] vs eight [2%] in the late-switch group) and nausea (eight [2%] vs five [1%]). Interpretation: The combination of dolutegravir plus rilpivirine sustained virological suppression of HIV-1, was associated with a low frequency of virological failure, and had a favourable safety profile, which support its use as a nucleoside reverse transcriptase inhibitor-sparing and protease inhibitor-sparing alternative to three-drug regimens that reduces overall exposure to ART. Funding: ViiV Healthcare and Janssen Pharmaceutica.;https://linkinghub.elsevier.com/retrieve/pii/S2352301819301493;14.3;17.7;19.0;S2352301819301493;31307948;;https://api.elsevier.com/content/article/eid/1-s2.0-S2352301819301493;;
https://api.elsevier.com/content/abstract/scopus_id/85073542362;SCOPUS_ID:85073542362;2-s2.0-85073542362;Hydro power energy generation of run-off river type by using plural flow duration curve;Bisri M.;International Journal of Recent Technology and Engineering;;22773878;8;3;6440-6446;2019-09-01;September 2019;10.35940/ijrte.C5812.098319;0;true;Brawijaya University;Malang;Indonesia;Journal;ar;Article;21100889873;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073542362&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073542362&origin=inward;https://www.ijrte.org/wp-content/uploads/papers/v8i3/C5812098319.pdf;© BEIESP.This research intends to present a new method about the discharge modeling for mini-hydro power so it can be obtained the maximum energy. The methodology consists of modelling by the plural Flow Duration Curve (FDC). By using this method, it is hoped that the hidden discharge potency on a river can be appear and optimally used. The detail methodology is as follow: to analyze the available dependable discharge in the Konang watershed, to know the condition of Konang watershed based on the ratio pf Qmax/Qmin, to determine the suitable turbine type for the mini-hydro power of run off river in the Konang river, and to analyze the power and energy based on the single and plural Flow Duration Curve (FDC). The result can be applied on the design of run off river mini-hydro power in the Konang river, Trenggalek regency-Indonesia, By the treatment, it is hoped to be able to produce the significant decreasing of mini-hydro power energy.;https://www.ijrte.org/wp-content/uploads/papers/v8i3/C5812098319.pdf;0;0.0;0;;;;;;
https://api.elsevier.com/content/abstract/scopus_id/85068536518;SCOPUS_ID:85068536518;2-s2.0-85068536518;Epoxide-derived mixed-mode chromatographic stationary phases for separation of active substances in fixed-dose combination drugs;Zhang S.;Journal of Separation Science;16159306;16159314;42;17;2796-2804;2019-09-01;1 September 2019;10.1002/jssc.201900307;3;true;Tianjin University;Tianjin;China;Journal;ar;Article;24063;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068536518&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068536518&origin=inward;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1615-9314;© 2019 WILEY-VCH Verlag GmbH & Co. KGaA, WeinheimA method for the preparation of novel mixed-mode reversed-phase/strong cation exchange stationary phase for the separation of fixed-dose combination drugs has been developed. An epoxysilane bonded silica prepared by vapor phase deposition was used as a starting material to produce diol, octadecyl, sulfonate, and mixed octadecyl/sulfonate groups bonded silica phases. The chemical structure and surface coverage of the functional groups on these synthesized phases were confirmed by fourier-transform infrared and solid-state 13C NMR spectroscopy and elemental analysis. Alkylbenzene homologs, basic drugs, nucleobases and alkylaniline homologs were used as probes to demonstrate the reversed-phase, ion exchange, hydrophilic interaction and mixed-mode retention behaviors of these stationary phases. The octadecyl/sulfonate bonded silica exhibits pronounced mixed-mode retention behavior and superior retentivity and selectivity for alkylaniline homologs. The mixed-mode retention is affected by either ionic or solvent strength in the mobile phase, permiting optimization of a separation by fine tuning these parameters. The mixed-mode stationary phase was applied to separate two fixed-dose combination drugs: compound reserpine tablets and compound methoxyphenamine capsules. The results show that simultaneous separation of multiple substances in the compound dosage can be achieved on the mixed-mode phase, which makes multi-cycles of analysis for multiple components obsolete.;https://onlinelibrary.wiley.com/doi/abs/10.1002/jssc.201900307;4.4;4.6;5.1;;31222942;;;;
https://api.elsevier.com/content/abstract/scopus_id/85071350728;SCOPUS_ID:85071350728;2-s2.0-85071350728;Stillbirth in Women Living with HIV Delivering in the United Kingdom and Ireland: 2007-2015;Favarato G.;Journal of Acquired Immune Deficiency Syndromes;15254135;10779450;82;1;9-16;2019-09-01;1 September 2019;10.1097/QAI.0000000000002087;0;true;University College London;London;United Kingdom;Journal;ar;Article;15300154823;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071350728&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071350728&origin=inward;http://journals.lww.com/jaids/pages/default.aspx;"Copyright © 2019 Wolters Kluwer Health, Inc. Unauthorized reproduction of this article is prohibited.Background:Women living with HIV have a higher risk of adverse birth outcomes, but questions remain regarding their specific risk factors for stillbirth and the extent to which maternal HIV is associated with stillbirth.Methods:Using data on pregnant women with HIV reported within population-based surveillance in the United Kingdom/Ireland, we described stillbirth rates in 2007-2015 stratified by type of antiretroviral therapy (ART) and evaluated risk factors using Poisson regression. General population stillbirth rates by maternal world region of origin were derived from national annual birth statistics, and compared with rates in women with HIV, using standardized stillbirth ratios with the general population as the reference.Results:Between 2007 and 2015, there were 10,434 singleton deliveries in 8090 women with HIV; 75% of pregnancies were in women of African origin; and 49% were conceived on ART. The stillbirth rate was 8.5 (95% confidence interval: 6.9 to 10.5) per 1000 births. Risk factors for stillbirth included pre-eclampsia, diabetes, Asian maternal origin (versus United Kingdom/Ireland), CD4 count <350 cells/mm3, older maternal age, and primiparity. Conceiving on ART did not increase the risk. The stillbirth rates (per 1000 births) by type of ART were 14.3, 11.7, 8.3, and 6.0, respectively for NVP + XTC/TDF-, LPV/r + 3TC/ZDV-, NVP + XTC/ABC-, and NVP + XTC/ZDV-exposed pregnancies (P value = 0.40). The standardized stillbirth ratio was 129 (95% confidence interval: 101 to 165) in women with HIV compared with the general population.Conclusion:After adjusting for maternal origin, the stillbirth rate remained higher in women with HIV than the general population. We recommend further studies to understand and prevent this excess.";http://journals.lww.com/10.1097/QAI.0000000000002087;6.9;7.0;6.4;;31149953;;;;
https://api.elsevier.com/content/abstract/scopus_id/85069913456;SCOPUS_ID:85069913456;2-s2.0-85069913456;HIV diagnostic challenges in breast-fed infants of mothers on antiretroviral therapy;Strehlau R.;AIDS;02699370;14735571;33;11;1751-1756;2019-09-01;1 September 2019;10.1097/QAD.0000000000002276;4;true;University of Witwatersrand;Johannesburg;South Africa;Journal;ar;Article;21309;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069913456&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069913456&origin=inward;http://www.AIDSonline.com;"© 2019 Wolters Kluwer Health, Inc. All rights reserved.Background:Prompt initiation of antiretroviral therapy (ART) for HIV-infected infants is strongly recommended but diagnostic confirmation is important as committing children to life-long ART carries serious health and social implications.Methods:Two HIV-exposed infants in Johannesburg, South Africa were identified presenting with unusual trajectories of diagnostic nucleic acid amplification tests (NAAT) and viral load results.Results:Case 1 had repeat indeterminate NAAT results during the first 3 weeks of life; repeat testing thereafter was negative with undetectable viral load including after daily nevirapine prophylaxis ended. ART was not initiated at this time. Case 2 had a single positive NAAT result at 1 month of age that prompted initiation of ART. Subsequent results were negative and ART was discontinued. Repeat negative NAAT with viral load below the limit of quantification or undetectable continued to be obtained. Shortly after and around weaning, positive NAAT results with high viral load (7.1 and 6.03 log10 copies/ml for Cases 1 and 2, respectively) were observed in both children. Both mothers were treated with tenofovir, emtricitabine and efavirenz during breastfeeding. Testing with ultrasensitive assays on early samples conclusively revealed HIV-1 proviral DNA in Case 1. Testing with ultrasensitive assays after the early period but prior to weaning did not detect HIV in either infant.Conclusion:We hypothesize that breast milk from the mothers of these two rare cases had HIV-specific or nonspecific factors that led to the undetectable results in already infected infants until breastfeeding ended. Our results raise the importance of repeat testing of HIV-exposed breast-fed infants after complete cessation of all breastfeeding.";http://journals.lww.com/00002030-201909010-00009;8.8;7.1;7.5;;31149944;;;;
